avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
193,sales,,0.408254955,3,,medium,0.573769865,Employed,6
225,engineering,,0.697944783,5,,low,0.607497866,Employed,4
241,finance,,0.914925388,4,,medium,0.673054985,Employed,4
238,management,1,,4,,low,0.865159534,Employed,3
158,engineering,,,3,,low,0.773133821,Employed,2
96,temp,1,,1,,medium,,Employed,
204,finance,1,0.945769929,4,,low,0.258896491,Left,4
155,support,,0.986776503,3,,medium,0.60047156,Employed,3
106,finance,,0.765561984,3,,low,0.568422232,Employed,2
240,support,,0.745249515,3,,medium,0.528644856,Employed,3
189,marketing,,0.508058934,6,,medium,0.218737624,Employed,4
129,IT,,,2,,medium,0.356475624,Left,3
141,sales,,0.995470367,3,,low,0.93011513,Employed,3
188,support,1,0.973730588,3,,medium,0.964416801,Employed,3
150,product,,0.914047052,4,,low,0.723210967,Employed,2
146,support,,0.64386545,5,,low,0.761153325,Employed,3
261,sales,,0.748130619,4,,high,0.762597294,Employed,3
255,engineering,,0.631158856,2,,low,0.693183067,Left,3
182,engineering,,0.569214514,3,,medium,0.753154882,Employed,2
193,engineering,,0.591407643,3,,low,0.237438066,Employed,2
215,sales,,0.770642598,6,,medium,0.835060684,Employed,5
261,sales,,0.857788896,5,,low,0.802307348,Left,5
265,product,,0.799301749,3,,medium,0.896606449,Employed,3
262,sales,,0.890931296,5,,medium,0.831462863,Left,6
220,sales,1,0.940621427,4,1,medium,0.647585758,Employed,3
174,sales,1,0.529640674,5,,medium,0.543303928,Employed,3
155,sales,,0.332260604,5,,low,0.983792301,Employed,3
211,product,,0.990660015,3,,low,0.883764843,Employed,2
278,information_technology,,1,3,,medium,0.164771882,Left,4
210,support,,,3,,low,0.999704169,Employed,2
131,product,,0.536087746,2,,medium,0.352268931,Left,3
222,product,,0.914559427,5,,low,0.894390055,Left,6
128,sales,,0.442085218,2,,low,0.404639982,Left,3
139,support,,0.962097536,5,,medium,1,Employed,3
309,support,,0.885048698,6,,low,0.053646167,Left,4
201,sales,1,0.605891599,4,,medium,0.921800048,Employed,2
253,sales,,0.496684423,2,,low,0.658839774,Left,3
260,product,,0.77683042,4,,medium,0.906327973,Employed,3
143,support,,0.772990073,3,,low,0.992910231,Employed,3
140,support,,0.595628937,5,,high,0.476181755,Employed,3
160,finance,,0.591196589,2,,low,0.418741312,Left,3
157,finance,,0.80960937,3,,low,0.648090098,Employed,2
145,management,,0.87477901,5,,low,0.208233672,Employed,3
255,IT,,0.931978798,5,,medium,0.58913949,Employed,2
153,finance,,,2,,low,0.356232031,Left,3
309,engineering,,0.89441976,7,,low,0.123986732,Left,4
145,IT,,0.538776384,2,,low,0.336690257,Left,3
150,finance,,,4,,high,0.876746678,Employed,3
280,product,,0.932869757,6,,medium,0.061677663,Left,4
255,product,1,0.556559402,3,,medium,0.212539202,Employed,3
248,sales,,0.873771369,4,,low,0.980276925,Employed,2
254,support,,0.916796017,5,,low,0.673960675,Employed,2
209,product,,0.82951674,3,,high,0.930120037,Employed,2
120,engineering,,0.362106182,3,,low,0.466077704,Employed,6
196,admin,,,3,,low,0.809831137,Employed,3
290,support,,0.877736903,6,,low,0.066613871,Left,4
267,support,,0.456536953,4,,high,0.132549026,Employed,6
161,engineering,,0.521825566,5,,high,0.629335252,Left,5
156,engineering,,0.427001309,2,,low,0.494285222,Left,3
174,sales,,0.776421772,3,,medium,0.864916553,Employed,3
259,support,,0.761654213,3,,medium,0.66520724,Employed,3
124,sales,,0.549301938,2,,low,0.267521889,Employed,3
160,support,,0.516661223,2,,medium,0.41645412,Left,3
284,sales,,0.875487842,6,,medium,0.112887316,Left,4
151,support,1,0.974108747,5,,low,0.16377484,Employed,3
192,support,,,2,,medium,0.736556031,Employed,3
210,engineering,1,1,5,,low,1,Employed,6
187,,,0.665927287,2,,low,0.414366745,Employed,3
148,support,,,2,,low,0.409326191,Left,3
158,procurement,,,2,,medium,0.792824801,Employed,3
114,management,1,0.66995639,3,,low,0.79926201,Employed,6
202,engineering,,0.645020355,3,,medium,0.594358449,Employed,3
245,sales,,0.727317094,4,,low,0.868776851,Employed,2
264,support,,,2,,low,0.699239896,Employed,3
204,support,,,4,,low,0.746607948,Employed,2
215,sales,,0.802749506,5,,low,0.658415208,Employed,3
190,admin,,0.690477045,4,,low,0.887185785,Employed,3
252,sales,,0.903984678,3,,low,0.709158355,Employed,2
127,management,,,2,,medium,0.438003706,Left,3
255,support,,0.917034036,7,,low,0.150519071,Left,4
144,engineering,,0.675053774,4,,low,0.537567341,Employed,4
249,engineering,,0.921324771,3,,high,0.537554955,Employed,3
256,support,,0.961360196,6,,low,0.152973707,Left,4
170,engineering,,0.709547586,3,,low,0.932131637,Employed,3
264,engineering,1,0.786235053,2,,medium,0.78029763,Employed,3
287,engineering,,0.881968854,6,,low,0.089849676,Left,4
224,engineering,,0.485625905,3,,medium,0.893799095,Employed,3
158,engineering,,0.569687453,3,,medium,0.955494967,Employed,4
184,product,1,,5,,medium,0.961012665,Employed,2
254,sales,1,0.938549316,6,,medium,0.167459221,Left,4
129,management,,,2,,low,0.488907136,Left,3
225,engineering,,0.901764172,6,,low,0.714603026,Employed,4
226,finance,1,1,5,,low,0.256620116,Employed,4
190,sales,,0.629869433,4,,medium,0.66372071,Employed,2
143,support,,0.551732065,4,,low,0.955916227,Employed,3
270,engineering,1,0.629301908,3,,high,1,Employed,4
198,procurement,,0.392974032,5,,medium,0.434208787,Employed,5
261,sales,,1,4,,medium,0.970078583,Employed,4
221,engineering,,0.579024157,3,,low,1,Employed,3
125,procurement,,0.463301964,3,,low,0.837237032,Employed,4
237,engineering,1,0.78902808,3,,low,0.43920583,Employed,3
197,product,,0.467195839,3,,medium,0.557427095,Employed,3
247,finance,,0.848929314,4,,high,0.673477243,Employed,4
273,support,,0.734583212,3,,low,0.520728167,Left,6
136,sales,,0.422088874,2,,medium,0.454701805,Left,3
148,support,,0.500282987,2,,low,0.431430661,Left,3
158,IT,,0.488045168,4,,low,0.549955844,Employed,2
253,product,1,0.951467272,4,,low,0.128262149,Employed,5
250,engineering,,0.883365177,4,,low,0.913673803,Employed,3
285,sales,,0.645973394,3,,low,1,Employed,6
223,sales,,0.500671643,4,,low,1,Employed,2
167,engineering,,1,3,,low,0.629819182,Employed,2
190,support,,0.510683675,2,,low,0.478013055,Employed,4
269,,1,0.865227114,4,,medium,0.695704696,Employed,2
251,IT,,0.950280354,4,,low,0.578012506,Employed,2
151,support,1,0.950575447,5,,low,0.243119184,Employed,3
230,admin,,0.853519735,3,1,medium,0.803537398,Employed,3
186,sales,,0.679567943,3,,medium,0.604182177,Employed,3
267,support,,0.87135208,5,,low,0.786843149,Left,6
258,sales,,0.827082781,4,1,medium,1,Employed,7
267,IT,,0.46121636,4,,medium,0.507437081,Employed,3
255,sales,,0.95532924,4,,low,0.787524328,Left,6
234,support,,0.756528006,5,,low,0.731178201,Employed,3
264,finance,,0.86768368,5,,high,0.692998086,Employed,3
136,management,,0.523151731,2,,low,0.419350329,Left,3
132,support,,0.505625097,6,,medium,0.382358165,Employed,2
286,sales,,0.874473344,7,,low,0.10976316,Left,4
155,engineering,,0.490070916,2,,medium,0.436849484,Left,3
158,marketing,,0.85272576,3,,medium,0.94057408,Employed,7
139,management,,0.64506548,3,,high,0.578241983,Employed,4
163,sales,,0.506677797,4,,medium,0.589900051,Employed,3
162,marketing,,,5,,high,0.725700733,Employed,3
212,IT,,0.678239761,4,,medium,0.895936812,Employed,4
193,engineering,,0.429440687,4,,medium,0.271588447,Employed,4
129,marketing,,0.585854978,2,,high,0.479842419,Left,3
256,product,,0.742374024,6,,high,0.434329669,Employed,4
247,sales,,0.800369987,5,,low,0.84630596,Employed,3
211,sales,,0.985178143,5,,medium,0.657500555,Employed,3
231,IT,,0.87783955,3,,medium,0.857553813,Employed,3
153,product,,0.557817041,2,,low,0.335857862,Left,3
252,support,,0.524591442,3,,medium,0.88530378,Employed,2
240,finance,,0.753897021,4,,low,1,Employed,4
148,sales,,1,3,,low,0.985029427,Employed,4
213,information_technology,1,0.784842544,3,,medium,0.676006134,Employed,3
182,sales,,0.899903605,3,,low,0.52206076,Employed,10
198,marketing,,0.567595957,3,,low,0.754252628,Employed,2
117,marketing,,0.466025159,4,1,medium,0.297046035,Employed,10
150,support,,0.575728913,2,,low,0.4505027,Left,3
248,management,,0.623586713,2,,low,0.837065594,Employed,6
156,sales,,0.558558177,2,,medium,0.422215623,Left,3
163,engineering,,0.626615264,4,,low,0.482940562,Employed,2
261,engineering,,0.948738376,4,,medium,0.806825046,Left,5
195,sales,,0.903909403,4,,low,0.871241116,Employed,3
239,IT,,0.824230133,4,,low,0.776066076,Left,6
149,marketing,1,0.729535517,3,,medium,0.67660921,Employed,3
240,IT,,0.707785251,3,,low,0.560037267,Employed,3
234,support,,,4,,low,0.551152427,Employed,3
220,engineering,1,0.84953047,3,,high,0.898126128,Employed,3
136,support,,0.503641449,2,,medium,0.351784032,Left,3
138,engineering,1,0.663589951,3,,low,0.916486401,Employed,4
215,sales,,0.569628349,4,,low,0.621049267,Employed,2
258,sales,,,4,,medium,0.460338502,Employed,3
145,sales,,0.867274029,3,,medium,0.643875954,Employed,3
185,sales,,0.632071961,3,,low,0.475767006,Employed,3
245,sales,,0.748369703,4,,low,0.722275228,Employed,2
143,support,1,0.515950812,3,,low,0.754567587,Employed,4
142,product,,0.564768454,2,,medium,0.349757964,Left,3
251,marketing,,0.9445815,4,,medium,0.829317377,Left,5
264,engineering,,0.963530143,5,,medium,0.743030116,Left,5
170,sales,,0.464677644,5,,low,0.841173843,Employed,3
155,engineering,1,0.495675289,3,,medium,0.44717457,Employed,2
169,support,,0.791978769,5,,medium,0.199776867,Employed,4
193,IT,,0.710764908,4,,low,0.817062658,Employed,4
200,sales,1,,3,,medium,0.840119774,Employed,2
172,sales,,0.856689493,4,,medium,0.679528222,Employed,3
100,support,,0.518803059,3,,medium,0.160582077,Employed,4
260,engineering,,0.729134065,5,,medium,0.925468412,Employed,6
245,engineering,1,,4,1,low,0.607095969,Employed,3
222,support,,0.759231919,4,,medium,0.8049805,Employed,3
253,engineering,,1,5,,medium,0.908316122,Employed,2
174,sales,,0.601595369,5,,medium,0.162011723,Employed,6
310,engineering,,1,6,,low,0.073254564,Left,4
279,sales,,0.901400714,6,,low,0.117136222,Left,4
200,sales,,0.641865118,2,,medium,0.84777895,Employed,3
153,support,,0.817484012,3,,medium,0.738235516,Employed,10
155,support,1,0.663489386,4,,low,0.489097293,Employed,5
201,sales,,,3,,low,0.593309544,Employed,2
177,sales,,0.43725018,2,,medium,0.193726885,Employed,6
156,sales,,0.511889076,2,,medium,0.391132648,Left,3
238,IT,,0.850040633,3,,medium,0.784580589,Employed,3
253,support,,,3,,medium,0.484203453,Employed,2
199,support,,0.502410313,3,,medium,0.923908436,Employed,2
279,engineering,,0.782688662,5,,low,0.060914886,Left,4
160,finance,1,0.938675552,5,,medium,0.81344515,Employed,4
122,IT,,0.564304407,2,,low,0.870050426,Employed,2
189,support,,0.50708832,5,,medium,0.815288974,Employed,2
128,sales,,0.523759244,2,,low,0.449708452,Left,3
233,sales,,,3,1,medium,0.470477035,Employed,3
134,IT,,,5,,high,0.705559241,Employed,3
237,sales,,0.77224986,2,,medium,1,Employed,3
207,support,,,4,,low,0.617747829,Employed,2
245,management,,0.738777706,4,,medium,0.54756784,Employed,3
243,sales,,,3,,medium,0.911121647,Employed,2
184,sales,,0.974729229,4,,medium,0.682036268,Employed,7
179,sales,,0.831341044,5,,low,0.623282683,Employed,2
307,support,,0.908472415,5,,low,0.16418321,Left,4
155,IT,,0.731661177,5,,medium,0.849505954,Employed,3
275,admin,,,4,,medium,0.643979808,Employed,3
134,sales,,0.78060287,4,,medium,0.655748666,Employed,3
306,engineering,,0.893635479,6,,low,0.166865513,Left,4
235,product,,0.638484392,5,,low,0.614638176,Employed,2
168,sales,,0.890336796,3,,high,0.933749547,Employed,2
248,engineering,,,2,,low,0.828901335,Employed,3
228,IT,1,0.751374477,4,,medium,0.697835435,Employed,2
125,engineering,,0.972843995,3,,medium,0.834184827,Employed,3
176,support,1,0.803649482,4,,medium,0.755602089,Employed,4
154,support,1,0.883602937,5,,low,0.521000429,Employed,2
128,engineering,,0.445926376,2,,low,0.390516762,Left,3
202,support,,0.572290236,5,,medium,0.658964725,Employed,3
160,marketing,,0.531852615,4,,medium,0.852591855,Employed,3
286,sales,,0.644382023,6,,low,0.544135036,Employed,4
197,,,0.862789208,3,,medium,0.368101244,Employed,6
144,finance,,0.453523616,2,,low,0.408149722,Left,3
158,support,,0.811171562,4,,high,0.54586808,Employed,3
144,IT,,0.61671955,2,,high,0.900386967,Employed,3
128,information_technology,,0.562346318,3,,medium,0.668113649,Employed,3
292,support,,0.869591654,6,,low,0.060851935,Left,4
229,information_technology,,0.477810792,4,,high,0.641921714,Employed,3
243,sales,,0.774293131,5,,low,1,Employed,3
271,sales,,0.566701439,3,,medium,0.841840869,Employed,7
138,support,,0.440180157,2,,low,0.423469947,Left,3
229,,,0.966359672,4,,medium,0.869165073,Left,6
235,sales,,0.913812132,4,,low,0.782380477,Left,5
153,support,,0.515227377,2,,low,0.338423894,Left,3
183,engineering,1,,4,,medium,0.69216755,Employed,2
283,marketing,,0.417892034,5,,low,0.626961575,Employed,5
126,support,,0.462934018,2,,medium,0.335780366,Left,3
178,sales,,0.642544524,3,1,low,0.519035821,Employed,2
175,sales,,0.563123391,3,,medium,0.900855969,Employed,4
143,product,,0.480749833,2,,medium,0.448665257,Left,3
230,sales,,0.736159236,5,,medium,0.82886404,Employed,2
106,support,1,0.378130765,2,,medium,0.391956538,Employed,3
138,support,,0.5185145,2,,low,0.490679096,Left,3
194,support,,,2,,low,0.543277606,Employed,2
151,product,,0.438951146,2,,low,0.38902321,Left,3
245,,1,0.851002428,3,,low,0.621522363,Employed,2
138,temp,,,3,,medium,,Employed,
248,sales,,0.760459572,5,,medium,0.521643986,Employed,3
226,product,,0.896388194,4,,medium,0.828176257,Left,5
253,sales,,1,4,,low,0.795731079,Left,5
155,management,,1,4,,low,0.851026948,Employed,3
226,sales,,0.51942711,5,,low,0.824262788,Employed,4
150,IT,,0.914286079,6,,medium,0.642483927,Employed,5
165,sales,,0.666883397,5,,medium,0.598666502,Employed,2
196,support,,0.982221594,4,,medium,0.620825556,Employed,3
307,engineering,,0.964007482,6,,low,0.073634746,Left,4
184,,,0.720983384,4,,medium,1,Employed,3
259,sales,,0.627583189,5,,low,0.762133112,Employed,3
309,support,,0.875607433,6,,low,0.08703664,Left,4
131,sales,,0.480685783,2,,low,0.378230315,Left,3
141,sales,,0.613424115,3,,medium,0.736067031,Employed,2
145,sales,,0.427873597,2,,medium,0.530302963,Employed,3
271,sales,,0.95466635,2,,low,0.574127025,Employed,3
244,support,,0.794210549,4,,medium,0.528973624,Employed,2
99,temp,,,1,,medium,,Employed,
222,IT,,0.801847636,3,,medium,0.696542157,Employed,3
214,engineering,,0.807278143,4,,low,0.495612959,Employed,2
294,engineering,,0.776447876,6,,medium,0.164345411,Left,4
162,finance,,1,5,,low,0.914395273,Employed,3
257,support,,0.661232847,3,,low,0.747089539,Employed,3
156,management,,0.720952677,3,,medium,0.734933439,Employed,8
239,finance,,0.701162393,4,,low,0.467825596,Employed,2
144,sales,,0.728341327,3,,medium,0.597307686,Employed,5
166,sales,,0.69028459,2,,medium,0.607498247,Employed,3
216,engineering,,1,4,,low,0.753577598,Left,6
310,engineering,,0.751049695,6,,medium,0.063736231,Left,4
249,product,,0.681618247,6,,medium,0.520230539,Employed,5
193,engineering,,0.734098881,3,,medium,1,Employed,3
229,engineering,,0.954948907,4,,medium,1,Employed,2
104,temp,,,2,,medium,,Employed,
167,support,,0.367433546,3,,low,0.329448997,Employed,10
196,finance,,,4,,medium,0.927668757,Employed,2
168,engineering,,0.877014804,3,1,medium,0.85001856,Employed,3
201,support,,0.769414906,3,,low,0.926575538,Employed,3
210,marketing,1,0.53076449,3,,medium,0.870292943,Employed,4
259,marketing,,0.590588566,4,,low,0.827743508,Employed,3
168,product,,0.517706428,4,,medium,0.566821728,Employed,3
209,IT,,0.815926698,4,,medium,0.793123549,Employed,4
198,engineering,,0.926780154,5,,low,0.875852402,Employed,3
252,sales,,0.68065361,3,,low,0.625211223,Employed,3
142,support,,0.584749378,2,,low,0.440799281,Left,3
137,IT,,0.93155448,4,,medium,0.771245542,Employed,3
155,engineering,,0.424183052,5,,medium,0.392735765,Employed,3
166,sales,,0.775628952,2,,medium,0.602929278,Employed,3
127,engineering,,0.463548701,2,,low,0.419821063,Left,3
162,IT,,0.490633238,3,,medium,0.775681922,Employed,2
251,finance,1,0.931572037,3,,medium,0.548175476,Employed,3
198,engineering,,0.959138288,3,,medium,0.752773931,Employed,2
257,support,,,3,,medium,0.944941581,Employed,3
188,engineering,,0.516563561,3,,high,0.555817483,Employed,3
270,engineering,,0.650739292,5,,high,0.639272411,Employed,3
173,sales,,,3,,low,0.810918534,Employed,2
184,admin,,0.645413757,3,,high,0.896486273,Employed,5
176,sales,,,4,,low,0.863874107,Employed,3
111,management,,0.768536636,5,,high,0.878982261,Employed,4
143,engineering,,0.84023193,5,,medium,0.965442774,Employed,3
235,engineering,1,0.565527869,3,,low,0.853160055,Employed,2
250,marketing,,0.958998878,3,,low,0.74393044,Employed,3
128,engineering,1,0.402942069,5,,medium,0.367436275,Employed,4
282,marketing,,0.676744994,2,,low,0.356161541,Left,5
98,sales,,0.464010202,4,,low,0.79327889,Employed,2
163,support,,0.94148863,3,,medium,0.987251034,Employed,3
199,sales,,0.586807858,4,,low,0.99861092,Employed,3
237,support,,0.774170064,6,,high,0.337205009,Employed,5
133,support,,,4,,low,0.641670907,Employed,3
105,sales,,0.633860175,2,,medium,1,Employed,2
141,support,,0.848822395,3,,medium,0.710522845,Employed,3
172,product,,0.700516483,5,,low,0.786853757,Employed,2
278,engineering,,0.53326609,7,,low,0.251063438,Left,3
185,support,,0.502831129,3,,low,0.622802414,Employed,3
226,engineering,,0.868289096,4,,low,0.634555888,Employed,2
169,marketing,1,0.668626815,2,,medium,0.848319457,Employed,3
283,support,,0.813191757,6,,medium,0.079038788,Left,5
260,sales,1,0.591229718,4,,low,0.706165042,Employed,2
307,IT,,0.905708144,7,,low,0.125275217,Left,4
247,admin,,0.838862128,6,,medium,0.09157738,Left,4
176,support,,0.523510104,4,,high,0.901433708,Employed,4
166,sales,1,0.907136706,4,,low,0.856138945,Employed,2
260,support,,0.980617314,2,,medium,0.876729103,Employed,3
253,,,,3,,low,0.180916903,Employed,3
163,sales,,0.703647497,3,,medium,1,Employed,3
129,engineering,,0.558943898,2,,medium,0.469450618,Left,3
252,product,,0.980008607,3,,high,0.673061071,Employed,2
162,sales,1,0.676206664,2,,high,0.53009323,Employed,3
176,engineering,,0.521839249,4,,medium,0.611352296,Employed,2
227,sales,,0.679902692,4,,low,0.765462664,Employed,3
226,sales,,0.659447945,3,,low,0.693730394,Employed,3
144,sales,,,2,,medium,0.878625582,Employed,3
224,support,,0.932733271,3,,medium,0.696177286,Employed,3
155,product,,0.502897595,3,,medium,0.309805739,Employed,10
